Fecha,Departamento,Municipio,Día,Barrio,Clase de sitio,Arma empleada,Móvil Agresor,Móvil Victima,Sexo
07/19/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,CALATRAVA E-11,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
07/19/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,EL PORVENIR E-7,CENTRO COMERCIAL,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
07/19/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,SIMON BOLIVAR E-12,VIAS PUBLICAS,ARMA DE FUEGO,BICICLETA,BICICLETA,FEMENINO
07/19/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,URB. CONTADOR E-1,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
07/19/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,GAITAN E-12,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,CONDUCTOR VEHICULO,BICICLETA,MASCULINO
07/20/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,QUINTA PAREDES E-13,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,BICICLETA,BICICLETA,MASCULINO
07/20/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,LA GRANJA E-10,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,PASAJERO MOTOCICLETA,BICICLETA,MASCULINO
07/20/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,SANTA FE E-14,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
07/20/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,LAS AMERICAS E-8,PUENTE PEATONAL,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
07/21/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,ANTIGUO COUNTRY E-2,IGLESIA,CONTUNDENTES,A PIE,BICICLETA,MASCULINO
07/21/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,UNIVERSIDAD NACIONAL E-13,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
07/21/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,CHICO NORTE I E-2,PARQUEADERO,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,FEMENINO
07/21/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,CHICO NORTE I E-2,PARQUEADERO,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,FEMENINO
07/21/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,EL PINO E-11,CENTRO COMERCIAL,CONTUNDENTES,A PIE,BICICLETA,MASCULINO
07/21/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,PATIO BONITO I E-8,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,BICICLETA,MASCULINO
07/21/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,BOSQUE POPULAR E-10,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
07/22/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,MINUTO DE DIOS E-10,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
07/22/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,CHAPINERO ALTO E-2,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
07/22/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,IBERIA E-11,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,BICICLETA,BICICLETA,MASCULINO
07/22/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,SANTA ANA ORIENTAL E-1,ALMACENES,SIN EMPLEO DE ARMAS,BICICLETA,BICICLETA,MASCULINO
07/22/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,URB. ORTEZAL E-16,VIAS PUBLICAS,CONTUNDENTES,CONDUCTOR VEHICULO,BICICLETA,MASCULINO
07/22/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,ALCALA  E-11,SOBRE ANDEN - VIA PUBLICA,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
07/22/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,BELALCAZAR E-13,VIAS PUBLICAS,CONTUNDENTES,A PIE,BICICLETA,FEMENINO
07/23/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,MINUTO DE DIOS E-10,CONJUNTO RESIDENCIAL,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,FEMENINO
07/23/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,POTOSÍ E-11,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
07/23/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,CIUDADELA COLSUBSIDIO E-10,PARQUES,ARMA DE FUEGO,BICICLETA,BICICLETA,MASCULINO
07/23/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,12 DE OCTUBRE E-12,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,FEMENINO
07/23/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,LUIS CARLOS GALAN E-10,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,FEMENINO
07/23/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,JOSE JOAQUIN VARGAS E-12,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
07/23/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,KASANDRA E-9,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
07/23/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,PUERTA DE TEJA E-9,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
07/24/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,LOS NARANJOS E-7,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
07/24/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,PORTAL DE SUBA E-11,CENTRO COMERCIAL,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
07/24/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,EL RESTREPO E-15,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,BICICLETA,MASCULINO
07/24/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,SAN FERNANDO OCCIDENTAL E-12,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,PASAJERO TAXI,BICICLETA,MASCULINO
07/24/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,NORMANDIA E-10,PARQUES,ARMA DE FUEGO,PASAJERO VEHICULO,BICICLETA,FEMENINO
07/25/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,LUIS CARLOS GALAN E-10,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,BICICLETA,BICICLETA,FEMENINO
07/25/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,BILBAO E-11,FRENTE A RESIDENCIAS - VIA PUBLICA,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
07/25/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,SANTA HELENITA E-10,INSTALACIONES GUBERNAMENTALES,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,FEMENINO
07/25/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,SANTA TERESA E-11,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,BICICLETA,BICICLETA,MASCULINO
07/25/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,RICAURTE E-14,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
07/26/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,LA CANDELARIA E-17,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
07/26/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,CHAPINERO CENTRAL E-2,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
07/26/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,BILBAO E-11,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,PASAJERO MOTOCICLETA,BICICLETA,FEMENINO
07/26/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,QUINTA CAMACHO E-2,CICLO RUTA,ARMA DE FUEGO,PASAJERO MOTOCICLETA,BICICLETA,MASCULINO
07/26/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,LA CABAÑA E-9,VIAS PUBLICAS,CONTUNDENTES,BICICLETA,BICICLETA,MASCULINO
07/26/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,LOS ANDES E-12,CENTRO COMERCIAL,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
07/27/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,LA CHUCUA NORTE E-11,VIAS PUBLICAS,CONTUNDENTES,A PIE,BICICLETA,MASCULINO
07/27/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,LA CABRERA E-2,PARQUEADERO,CONTUNDENTES,A PIE,BICICLETA,FEMENINO
07/27/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,EL EJIDO E-16,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
07/27/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,SAN PEDRO E-11,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,BICICLETA,MASCULINO
07/27/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,GALERIAS E-13,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
07/27/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,RESIDENCIAL SUBA E-11,SENDERO PEATONAL,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,FEMENINO
07/28/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,EL RINCÓN DE SUBA E-11,CICLO RUTA,ARMA BLANCA / CORTOPUNZANTE,BICICLETA,BICICLETA,MASCULINO
07/28/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,EL PINAR E-11,CONJUNTO RESIDENCIAL,CONTUNDENTES,A PIE,BICICLETA,MASCULINO
07/28/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,PATIO BONITO I E-8,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,BICICLETA,MASCULINO
07/28/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,ALCAZARES E-12,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
07/28/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,CERVANTES E-8,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
07/29/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,SANTA TERESA E-1,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
07/29/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,CHICO NORTE III SECTOR E-2,PUENTE PEATONAL,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
07/30/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,URB. SANTA PAULA E-1,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
07/30/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,RIO NEGRO NORTE E-12,VIAS PUBLICAS,ARMA DE FUEGO,BICICLETA,BICICLETA,MASCULINO
07/30/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,VILLA MARIA II E-11,CASAS DE HABITACION,CONTUNDENTES,A PIE,BICICLETA,MASCULINO
07/30/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,URB. LA SABANA DE TIBABUYES E-11,CASAS DE HABITACION,CONTUNDENTES,A PIE,BICICLETA,MASCULINO
07/30/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,COUNTRY SUR E-18,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
07/30/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,NORMANDIA E-10,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,BICICLETA,MASCULINO
07/31/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,CIUDAD KENNEDY CENTRAL E-8,NO DEFINIDO,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
07/31/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,SAN FERNANDO E-12,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,FEMENINO
07/31/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,WALESSA E-11,VIAS PUBLICAS,CONTUNDENTES,A PIE,BICICLETA,MASCULINO
07/31/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,BARRIOS UNIDOS E-12,EMPRESA,CONTUNDENTES,A PIE,BICICLETA,MASCULINO
08/01/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,CHICO I E-2,CAFETERIAS,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,FEMENINO
08/01/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,LA CALLEJA E-1,PERIMETRO URBANO,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
08/01/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,SANTA ISABEL E-14,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,FEMENINO
08/01/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,CALANDAIMA E-8,CICLO RUTA,ARMA DE FUEGO,A PIE,BICICLETA,MASCULINO
08/01/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,TOBERIN ORIENTAL E-1,PUENTE,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
08/02/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,SAN CAYETANO E-11,VIAS PUBLICAS,CONTUNDENTES,BICICLETA,BICICLETA,MASCULINO
08/02/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,CIUDAD KENNEDY CENTRAL E-8,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
08/02/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,VILLA MARIA II E-11,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,BICICLETA,FEMENINO
08/02/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,ANTIGUO COUNTRY E-2,PUENTE PEATONAL,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
08/02/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,LA PERSEVERANCIA E-3,VIAS PUBLICAS,CONTUNDENTES,A PIE,BICICLETA,MASCULINO
08/03/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,ALOHA SUR E-8,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
08/03/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,QUINTA PAREDES E-13,"COLEGIOS, ESCUELAS",SIN EMPLEO DE ARMAS,A PIE,BICICLETA,FEMENINO
08/03/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,BELLAVISTA E-8,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
08/03/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,SAN FELIPE E-12,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,BICICLETA,MASCULINO
08/03/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,CHAPINERO NORTE E-2,FRENTE A BANCO - VIA PUBLICA,CORTANTES,A PIE,BICICLETA,MASCULINO
08/04/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,PARDO RUBIO E-2,VIAS PUBLICAS,CONTUNDENTES,A PIE,BICICLETA,MASCULINO
08/04/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,PABLO VI E-13,FRENTE CONJUNTO - VIA PUBLICA,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,FEMENINO
08/04/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,TEUSAQUILLO E-13,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
08/04/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,LA CABAÑA E-9,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,CONDUCTOR MOTOCICLETA,BICICLETA,FEMENINO
08/04/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,LA CANDELARIA E-17,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
08/05/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,BELLA SUIZA E-1,UNIVERSIDADES,CONTUNDENTES,A PIE,BICICLETA,MASCULINO
08/05/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,ISLA DEL SOL E-19,VIAS PUBLICAS,ARMA DE FUEGO,BICICLETA,BICICLETA,MASCULINO
08/05/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,BARRIOS UNIDOS E-12,PISCINA,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
08/06/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,GILMAR E-11,NO DEFINIDO,SIN EMPLEO DE ARMAS,BICICLETA,BICICLETA,MASCULINO
08/06/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,LA CABRERA E-2,PARQUES,SIN EMPLEO DE ARMAS,BICICLETA,BICICLETA,MASCULINO
08/06/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,AURES II E-11,VIAS PUBLICAS,ARMA DE FUEGO,BICICLETA,BICICLETA,MASCULINO
08/06/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,EL RETIRO E-2,ALMACENES,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,FEMENINO
08/06/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,HIPOTECHO OCCIDENTAL E-8,NO DEFINIDO,ARMA BLANCA / CORTOPUNZANTE,BICICLETA,BICICLETA,MASCULINO
08/06/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,SOCIEGO E-4,CALLEJÓN,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
08/06/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,ALTAMAR E-8,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
08/06/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,LA MACARENA E-3,CICLO RUTA,ARMA DE FUEGO,A PIE,BICICLETA,MASCULINO
08/07/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,LA ESMERALDA E-13,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,BICICLETA,BICICLETA,MASCULINO
08/07/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,URB. MARSELLA E-8,ESTACION TRANSMILENIO MANDALAY,CONTUNDENTES,A PIE,BICICLETA,MASCULINO
08/07/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,ATAHUALPA E-9,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,BICICLETA,BICICLETA,MASCULINO
08/07/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,ROSALES E-2,APARTAMENTO,CONTUNDENTES,A PIE,BICICLETA,MASCULINO
08/07/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,MARTIRES E-14,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
08/07/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,VERGEL E-8,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
08/07/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,SANTA MARIA DEL LAGO E-10,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
08/07/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,EL POA E-11,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,FEMENINO
08/08/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,SAN VICTORINO E-14,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
08/08/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,EL RINCÓN DE SUBA E-11,HUMEALES,ARMA BLANCA / CORTOPUNZANTE,BICICLETA,BICICLETA,MASCULINO
08/08/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,LA GIRALDA E-9,PARQUEADERO,CONTUNDENTES,BICICLETA,BICICLETA,MASCULINO
08/08/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,MARLY E-2,APARTAMENTO,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,FEMENINO
08/08/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,MACARENA E-9,SUPERMERCADOS,SIN EMPLEO DE ARMAS,BICICLETA,BICICLETA,FEMENINO
08/08/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,LA CABAÑA E-9,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
08/08/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,VILLA DEL PRADO E-11,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
08/08/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,URB. SAN PATRICIO E-1,CICLO RUTA,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
08/09/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,LOS PINOS DE SUBA E-11,NO DEFINIDO,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
08/09/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,URB. MAZUREN I SECTOR E-11,CICLO RUTA,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
08/09/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,EL CODITO E-1,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
08/09/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,CHAPINERO CENTRAL E-2,UNIVERSIDADES,CONTUNDENTES,BICICLETA,BICICLETA,MASCULINO
08/09/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,FONTIBON CENTRO E-9,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
08/10/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,GRAN BRITALIA E-8,LOCAL COMERCIAL,SIN EMPLEO DE ARMAS,BICICLETA,BICICLETA,FEMENINO
08/10/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,JOSE JOAQUIN VARGAS E-12,FRENTE IGLESIA - VIA PUBLICA,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,FEMENINO
08/10/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,CENTRO FONTIBÓN E-9,"COLEGIOS, ESCUELAS",SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
08/10/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,PERDOMO E-19,PARQUEADERO,CONTUNDENTES,A PIE,BICICLETA,MASCULINO
