"departamento","arma ","fecha","genero","población"
"CUNDINAMARCA","ARMA DE FUEGO","6/15/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","ARMA DE FUEGO","6/17/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","ARMA DE FUEGO","6/17/2022","MASCULINO","MENORES"
"CUNDINAMARCA","ARMA DE FUEGO","6/18/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","ARMA DE FUEGO","6/25/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","ARMA DE FUEGO","7/6/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","ARMA DE FUEGO","7/7/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","ARMA DE FUEGO","7/7/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","ARMA DE FUEGO","7/8/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","ARMA DE FUEGO","7/10/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","ARMA DE FUEGO","7/14/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","ARMA DE FUEGO","7/17/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","ARMA DE FUEGO","7/19/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","ARMA DE FUEGO","7/21/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","ARMA DE FUEGO","7/26/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","ARMA DE FUEGO","7/30/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","ARMA DE FUEGO","8/3/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","ARMA DE FUEGO","8/3/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","ARMA DE FUEGO","8/9/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","ARMA DE FUEGO","8/10/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","ARMA DE FUEGO","8/18/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","ARMA DE FUEGO","8/20/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","ARMA DE FUEGO","8/25/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","ARMA DE FUEGO","8/27/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","ARMA DE FUEGO","8/29/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","ARMA DE FUEGO","8/31/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","ARMA DE FUEGO","4/29/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","ARMA DE FUEGO","5/31/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","ARMA DE FUEGO","4/11/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","ARMA DE FUEGO","5/13/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","ARMA DE FUEGO","5/14/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","ARMA DE FUEGO","5/20/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","ARMA DE FUEGO","2/20/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","ARMA DE FUEGO","2/24/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","ARMA DE FUEGO","7/6/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","ARMA DE FUEGO","7/22/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","ARMA DE FUEGO","4/29/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","ARMA DE FUEGO","6/28/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","ARMA DE FUEGO","2/22/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","ARMA DE FUEGO","3/28/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","ARMA DE FUEGO","5/27/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","ARMA DE FUEGO","3/29/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","ARMA DE FUEGO","5/1/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","ARMA DE FUEGO","5/31/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","ARMA DE FUEGO","6/11/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","ARMA DE FUEGO","1/28/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","ARMA DE FUEGO","1/29/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","ARMA DE FUEGO","6/4/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","ARMA DE FUEGO","6/2/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","ARMA DE FUEGO","4/23/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","ARMA DE FUEGO","1/15/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","ARMA DE FUEGO","5/10/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","ARMA DE FUEGO","4/22/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","ARMA DE FUEGO","1/17/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","ARMA DE FUEGO","2/7/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","ARMA DE FUEGO","2/2/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","ARMA DE FUEGO","5/6/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","ARMA DE FUEGO","3/30/2022","MASCULINO","ADULTOS"
"TOLIMA","ARMA DE FUEGO","7/11/2022","FEMENINO","ADULTOS"
"TOLIMA","ARMA DE FUEGO","8/17/2022","MASCULINO","ADULTOS"
"TOLIMA","ARMA DE FUEGO","3/18/2022","FEMENINO","ADULTOS"
"TOLIMA","ARMA DE FUEGO","4/9/2022","FEMENINO","ADULTOS"
"TOLIMA","ARMA DE FUEGO","5/2/2022","FEMENINO","ADULTOS"
"TOLIMA","ARMA DE FUEGO","8/19/2022","MASCULINO","ADULTOS"
"TOLIMA","ARMA DE FUEGO","4/22/2022","MASCULINO","ADULTOS"
"TOLIMA","ARMA DE FUEGO","5/7/2022","MASCULINO","ADULTOS"
"TOLIMA","ARMA DE FUEGO","1/28/2022","MASCULINO","ADULTOS"
"TOLIMA","ARMA DE FUEGO","2/20/2022","MASCULINO","ADULTOS"
"TOLIMA","ARMA DE FUEGO","2/23/2022","FEMENINO","ADULTOS"
"TOLIMA","ARMA DE FUEGO","2/26/2022","MASCULINO","ADULTOS"
"TOLIMA","ARMA DE FUEGO","3/30/2022","MASCULINO","ADULTOS"
"TOLIMA","ARMA DE FUEGO","4/17/2022","FEMENINO","ADULTOS"
"TOLIMA","ARMA DE FUEGO","5/9/2022","MASCULINO","ADULTOS"
"TOLIMA","ARMA DE FUEGO","5/15/2022","MASCULINO","ADULTOS"
"TOLIMA","ARMA DE FUEGO","2/15/2022","FEMENINO","ADULTOS"
"TOLIMA","ARMA DE FUEGO","3/30/2022","MASCULINO","ADULTOS"
"TOLIMA","ARMA DE FUEGO","4/25/2022","MASCULINO","ADULTOS"
"TOLIMA","ARMA DE FUEGO","1/11/2022","MASCULINO","ADULTOS"
"TOLIMA","ARMA DE FUEGO","1/19/2022","MASCULINO","ADULTOS"
"TOLIMA","ARMA DE FUEGO","2/13/2022","MASCULINO","ADULTOS"
"TOLIMA","ARMA DE FUEGO","3/29/2022","FEMENINO","ADULTOS"
"TOLIMA","ARMA DE FUEGO","4/5/2022","FEMENINO","ADULTOS"
"TOLIMA","ARMA DE FUEGO","4/5/2022","MASCULINO","ADULTOS"
"TOLIMA","ARMA DE FUEGO","4/29/2022","FEMENINO","ADULTOS"
"TOLIMA","ARMA DE FUEGO","5/21/2022","MASCULINO","ADULTOS"
"TOLIMA","ARMA DE FUEGO","5/22/2022","MASCULINO","ADULTOS"
"TOLIMA","ARMA DE FUEGO","6/11/2022","FEMENINO","ADULTOS"
"TOLIMA","ARMA DE FUEGO","7/6/2022","MASCULINO","ADULTOS"
"TOLIMA","ARMA DE FUEGO","8/24/2022","MASCULINO","ADULTOS"
"TOLIMA","ARMA DE FUEGO","6/3/2022","MASCULINO","ADULTOS"
"TOLIMA","ARMA DE FUEGO","1/19/2022","MASCULINO","ADULTOS"
"TOLIMA","ARMA DE FUEGO","2/13/2022","FEMENINO","ADULTOS"
"TOLIMA","ARMA DE FUEGO","2/17/2022","FEMENINO","ADULTOS"
"TOLIMA","ARMA DE FUEGO","3/10/2022","MASCULINO","ADULTOS"
"TOLIMA","ARMA DE FUEGO","3/26/2022","MASCULINO","ADULTOS"
"TOLIMA","ARMA DE FUEGO","4/6/2022","MASCULINO","ADULTOS"
"TOLIMA","ARMA DE FUEGO","5/2/2022","MASCULINO","ADULTOS"
"TOLIMA","ARMA DE FUEGO","8/20/2022","MASCULINO","ADULTOS"
"TOLIMA","ARMA DE FUEGO","1/8/2022","MASCULINO","ADULTOS"
"TOLIMA","ARMA DE FUEGO","1/30/2022","MASCULINO","ADULTOS"
"TOLIMA","ARMA DE FUEGO","2/16/2022","MASCULINO","ADULTOS"
"TOLIMA","ARMA DE FUEGO","3/12/2022","MASCULINO","ADULTOS"
"TOLIMA","ARMA DE FUEGO","6/2/2022","MASCULINO","ADULTOS"
"TOLIMA","ARMA DE FUEGO","1/1/2022","MASCULINO","ADULTOS"
"TOLIMA","ARMA DE FUEGO","6/11/2022","FEMENINO","ADULTOS"
"TOLIMA","ARMA DE FUEGO","6/22/2022","MASCULINO","ADULTOS"
"TOLIMA","ARMA DE FUEGO","5/22/2022","MASCULINO","ADULTOS"
"TOLIMA","ARMA DE FUEGO","7/25/2022","FEMENINO","ADULTOS"
"TOLIMA","ARMA DE FUEGO","4/4/2022","MASCULINO","ADULTOS"
"TOLIMA","ARMA DE FUEGO","3/12/2022","FEMENINO","ADULTOS"
"TOLIMA","ARMA DE FUEGO","7/29/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","4/6/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","4/19/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","6/8/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","7/15/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","2/16/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","3/18/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","3/21/2022","FEMENINO","ADULTOS"
"VALLE","ARMA DE FUEGO","3/23/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","3/30/2022","FEMENINO","ADULTOS"
"VALLE","ARMA DE FUEGO","6/6/2022","FEMENINO","ADULTOS"
"VALLE","ARMA DE FUEGO","6/8/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","6/17/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","7/8/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","8/2/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","2/19/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","2/25/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","8/27/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","1/8/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","1/13/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","1/15/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","1/16/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","1/21/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","1/24/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","1/26/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","1/29/2022","FEMENINO","ADULTOS"
"VALLE","ARMA DE FUEGO","1/29/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","2/1/2022","FEMENINO","ADULTOS"
"VALLE","ARMA DE FUEGO","2/6/2022","FEMENINO","ADULTOS"
"VALLE","ARMA DE FUEGO","2/7/2022","FEMENINO","ADULTOS"
"VALLE","ARMA DE FUEGO","2/9/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","2/22/2022","FEMENINO","ADULTOS"
"VALLE","ARMA DE FUEGO","2/25/2022","FEMENINO","ADULTOS"
"VALLE","ARMA DE FUEGO","2/25/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","2/26/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","3/1/2022","FEMENINO","ADULTOS"
"VALLE","ARMA DE FUEGO","3/5/2022","FEMENINO","ADULTOS"
"VALLE","ARMA DE FUEGO","3/6/2022","FEMENINO","ADULTOS"
"VALLE","ARMA DE FUEGO","3/7/2022","FEMENINO","ADULTOS"
"VALLE","ARMA DE FUEGO","3/8/2022","FEMENINO","ADULTOS"
"VALLE","ARMA DE FUEGO","3/9/2022","FEMENINO","ADULTOS"
"VALLE","ARMA DE FUEGO","3/10/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","3/11/2022","FEMENINO","ADULTOS"
"VALLE","ARMA DE FUEGO","3/16/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","3/17/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","3/23/2022","FEMENINO","ADULTOS"
"VALLE","ARMA DE FUEGO","3/26/2022","FEMENINO","ADULTOS"
"VALLE","ARMA DE FUEGO","3/28/2022","FEMENINO","ADULTOS"
"VALLE","ARMA DE FUEGO","4/10/2022","FEMENINO","ADULTOS"
"VALLE","ARMA DE FUEGO","4/11/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","4/16/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","4/18/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","4/30/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","5/3/2022","FEMENINO","ADULTOS"
"VALLE","ARMA DE FUEGO","5/3/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","5/6/2022","FEMENINO","ADULTOS"
"VALLE","ARMA DE FUEGO","5/12/2022","FEMENINO","ADULTOS"
"VALLE","ARMA DE FUEGO","5/12/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","5/13/2022","FEMENINO","ADULTOS"
"VALLE","ARMA DE FUEGO","5/17/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","5/18/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","5/19/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","5/21/2022","FEMENINO","ADULTOS"
"VALLE","ARMA DE FUEGO","6/1/2022","FEMENINO","ADULTOS"
"VALLE","ARMA DE FUEGO","6/3/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","6/9/2022","FEMENINO","ADULTOS"
"VALLE","ARMA DE FUEGO","6/13/2022","FEMENINO","ADULTOS"
"VALLE","ARMA DE FUEGO","6/15/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","6/28/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","7/8/2022","FEMENINO","ADULTOS"
"VALLE","ARMA DE FUEGO","7/14/2022","FEMENINO","ADULTOS"
"VALLE","ARMA DE FUEGO","7/18/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","7/30/2022","FEMENINO","ADULTOS"
"VALLE","ARMA DE FUEGO","8/5/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","8/24/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","8/27/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","4/24/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","2/19/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","5/19/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","6/26/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","8/31/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","2/12/2022","FEMENINO","ADULTOS"
"VALLE","ARMA DE FUEGO","3/27/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","1/23/2022","FEMENINO","ADULTOS"
"VALLE","ARMA DE FUEGO","2/10/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","6/2/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","7/28/2022","FEMENINO","ADULTOS"
"VALLE","ARMA DE FUEGO","8/20/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","2/1/2022","FEMENINO","ADULTOS"
"VALLE","ARMA DE FUEGO","2/19/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","4/23/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","2/13/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","2/26/2022","FEMENINO","ADULTOS"
"VALLE","ARMA DE FUEGO","5/16/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","3/7/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","6/21/2022","FEMENINO","ADULTOS"
"VALLE","ARMA DE FUEGO","6/29/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","8/13/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","2/20/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","8/19/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","2/27/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","4/10/2022","FEMENINO","ADULTOS"
"VALLE","ARMA DE FUEGO","4/13/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","5/17/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","6/15/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","8/11/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","8/27/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","7/2/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","4/28/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","1/12/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","1/21/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","1/24/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","1/30/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","2/3/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","2/5/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","2/14/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","3/1/2022","FEMENINO","ADULTOS"
"VALLE","ARMA DE FUEGO","3/1/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","3/3/2022","FEMENINO","ADULTOS"
"VALLE","ARMA DE FUEGO","3/15/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","3/19/2022","FEMENINO","ADULTOS"
"VALLE","ARMA DE FUEGO","3/26/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","5/1/2022","FEMENINO","ADULTOS"
"VALLE","ARMA DE FUEGO","7/9/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","7/31/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","3/17/2022","FEMENINO","ADULTOS"
"VALLE","ARMA DE FUEGO","6/25/2022","FEMENINO","ADULTOS"
"VALLE","ARMA DE FUEGO","3/13/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","1/31/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","2/3/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","3/28/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","5/14/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","1/11/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","2/24/2022","FEMENINO","MENORES"
"VALLE","ARMA DE FUEGO","2/2/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","7/3/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","4/9/2022","MASCULINO","ADULTOS"
"VALLE","ARMA DE FUEGO","6/24/2022","FEMENINO","ADULTOS"
"VALLE","ARMA DE FUEGO","4/20/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","1/23/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","4/3/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","7/24/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","2/11/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","4/5/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","6/25/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","7/17/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","7/8/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","5/30/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","2/16/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","4/19/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","6/18/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","6/25/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","1/1/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","2/20/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","3/21/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","2/6/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","2/19/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","4/1/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","4/13/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","5/28/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","7/28/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","8/12/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","1/8/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","2/4/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","2/10/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","2/11/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","8/12/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","6/1/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","1/1/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","5/6/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","6/26/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","7/3/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","7/13/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","8/5/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","2/2/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","4/21/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","5/17/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","6/10/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","6/28/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","1/5/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","1/6/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","1/8/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","1/14/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","1/15/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","1/22/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","2/9/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","2/14/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","2/22/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","3/1/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","3/6/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","3/7/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","4/8/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","4/9/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","5/13/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","5/29/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","7/16/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","2/9/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","6/15/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","2/2/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","3/6/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","3/19/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","3/24/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","5/15/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","7/12/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","8/14/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","5/15/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","3/1/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","5/10/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","6/24/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","3/4/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","7/20/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","2/19/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","4/14/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","1/27/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","3/21/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","1/31/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","7/11/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","2/24/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","3/30/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","7/22/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","CONTUNDENTES","7/27/2022","FEMENINO","ADULTOS"
"CAUCA","CONTUNDENTES","1/23/2022","MASCULINO","ADULTOS"
